代碼,法條名稱,發布時間,包含資訊
01948,貿易法,中華民國82年1月14日制定;中華民國82年2月5日公布,異動條文及理由;立法歷程
01948,貿易法,中華民國86年4月15日修正;中華民國86年5月7日公布,異動條文及理由;立法歷程
01948,貿易法,中華民國88年11月30日修正;中華民國88年12月15日公布,異動條文及理由;立法歷程
01948,貿易法,中華民國91年5月14日修正;中華民國91年6月12日公布,異動條文及理由;立法歷程
01948,貿易法,中華民國95年12月22日修正;中華民國96年1月10日公布,異動條文及理由;立法歷程
01948,貿易法,中華民國96年6月15日修正;中華民國96年7月11日公布,異動條文及理由;立法歷程
01948,貿易法,中華民國98年12月15日修正;中華民國99年1月13日公布,異動條文及理由;立法歷程
01948,貿易法,中華民國100年1月7日修正;中華民國100年1月19日公布,異動條文及理由;立法歷程
01948,貿易法,中華民國102年10月29日修正;中華民國102年11月6日公布,異動條文及理由;立法歷程
01948,貿易法,中華民國102年11月26日修正;中華民國102年12月11日公布,異動條文及理由;立法歷程
01949,中小企業發展條例,中華民國80年1月18日制定;中華民國80年2月4日公布,異動條文及理由;立法歷程
01949,中小企業發展條例,中華民國86年4月29日修正;中華民國86年5月21日公布,異動條文及理由;立法歷程
01949,中小企業發展條例,中華民國87年1月6日修正;中華民國87年1月21日公布,異動條文及理由;立法歷程
01949,中小企業發展條例,中華民國89年12月12日修正;中華民國89年12月27日公布,異動條文及理由;立法歷程
01949,中小企業發展條例,中華民國90年12月6日修正;中華民國90年12月21日公布,異動條文及理由;立法歷程
01949,中小企業發展條例,中華民國92年12月4日修正;中華民國92年12月17日公布,異動條文及理由;立法歷程
01949,中小企業發展條例,中華民國98年11月6日修正;中華民國98年11月25日公布,異動條文及理由;立法歷程
01949,中小企業發展條例,中華民國103年5月20日修正;中華民國103年6月4日公布,異動條文及理由;立法歷程
01949,中小企業發展條例,中華民國104年12月18日修正;中華民國105年1月6日公布,異動條文及理由;立法歷程
01956,國外期貨交易法,中華民國81年6月19日制定;中華民國81年7月10日公布,異動條文及理由;立法歷程
01956,國外期貨交易法,中華民國88年4月20日廢止;中華民國88年5月5日公布,廢止理由;立法歷程
01957,促進產業升級條例,中華民國79年12月28日制定;中華民國79年12月29日公布,異動條文及理由;立法歷程
01957,促進產業升級條例,中華民國84年1月10日修正;中華民國84年1月27日公布,異動條文及理由;立法歷程
01957,促進產業升級條例,中華民國86年12月19日修正;中華民國87年1月7日公布,異動條文及理由;立法歷程
01957,促進產業升級條例,中華民國87年1月6日修正;中華民國87年1月21日公布,異動條文及理由;立法歷程
01957,促進產業升級條例,中華民國88年12月28日全文修正;中華民國88年12月31日公布,異動條文及理由;立法歷程
01957,促進產業升級條例,中華民國91年1月4日修正;中華民國91年1月30日公布,異動條文及理由;立法歷程
01957,促進產業升級條例,中華民國92年1月7日修正;中華民國92年2月6日公布,異動條文及理由;立法歷程
01957,促進產業升級條例,中華民國94年1月7日修正;中華民國94年2月2日公布,異動條文及理由;立法歷程
01957,促進產業升級條例,中華民國96年12月21日修正;中華民國97年1月9日公布,異動條文及理由;立法歷程
01957,促進產業升級條例,中華民國97年5月23日修正;中華民國97年6月11日公布,異動條文及理由;立法歷程
01957,促進產業升級條例,中華民國98年1月13日修正;中華民國98年1月23日公布,異動條文及理由;立法歷程
01957,促進產業升級條例,中華民國99年4月16日廢止;中華民國99年5月12日公布,廢止理由;立法歷程
01958,促進民間參與公共建設法,中華民國89年1月14日制定;中華民國89年2月9日公布,異動條文及理由;立法歷程
01958,促進民間參與公共建設法,中華民國90年10月12日修正;中華民國90年10月31日公布,異動條文及理由;立法歷程
01958,促進民間參與公共建設法,中華民國104年12月15日修正;中華民國104年12月30日公布,異動條文及理由;立法歷程
01958,促進民間參與公共建設法,中華民國107年11月6日修正;中華民國107年11月21日公布,異動條文及理由;立法歷程
01959,國際合作發展基金會設置條例,中華民國84年12月19日制定;中華民國85年1月15日公布,異動條文及理由;立法歷程
01959,國際合作發展基金會設置條例,中華民國99年5月18日修正;中華民國99年6月15日公布,異動條文及理由;立法歷程
01959,國際合作發展基金會設置條例,中華民國102年4月30日修正;中華民國102年5月22日公布,異動條文及理由;立法歷程
01961,零售市場管理條例,中華民國96年6月8日制定;中華民國96年7月11日公布,異動條文及理由;立法歷程
01962,專利師法,中華民國96年6月14日制定;中華民國96年7月11日公布,異動條文及理由;立法歷程
01962,專利師法,中華民國98年5月5日修正;中華民國98年5月27日公布,異動條文及理由;立法歷程
01962,專利師法,中華民國104年6月12日修正;中華民國104年7月1日公布,異動條文及理由;立法歷程
01962,專利師法,中華民國107年11月2日修正;中華民國107年11月21日公布,異動條文及理由;立法歷程
01963,獎勵民間參與交通建設條例,中華民國83年11月18日制定;中華民國83年12月5日公布,異動條文及理由;立法歷程
01963,獎勵民間參與交通建設條例,中華民國91年4月2日修正;中華民國91年4月24日公布,異動條文及理由;立法歷程
01963,獎勵民間參與交通建設條例,中華民國91年5月24日修正;中華民國91年6月19日公布,異動條文及理由;立法歷程
01963,獎勵民間參與交通建設條例,中華民國104年5月29日修正;中華民國104年6月17日公布,異動條文及理由;立法歷程
01965,土石採取法,中華民國92年1月13日制定;中華民國92年2月6日公布,異動條文及理由;立法歷程
01965,土石採取法,中華民國96年12月14日修正;中華民國97年1月9日公布,異動條文及理由;立法歷程
01966,積體電路電路布局保護法,中華民國84年7月13日制定;中華民國84年8月11日公布,異動條文及理由;立法歷程
01966,積體電路電路布局保護法,中華民國91年5月17日修正;中華民國91年6月12日公布,異動條文及理由;立法歷程
01967,營業秘密法,中華民國84年12月22日制定;中華民國85年1月17日公布,異動條文及理由;立法歷程
01967,營業秘密法,中華民國102年1月11日修正;中華民國102年1月30日公布,異動條文及理由;立法歷程
01968,冷凍空調業管理條例,中華民國93年3月30日制定;中華民國93年4月14日公布,異動條文及理由;立法歷程
01969,經濟部水資源局組織條例,中華民國85年9月19日制定;中華民國85年10月16日公布,異動條文及理由;立法歷程
01969,經濟部水資源局組織條例,中華民國95年1月13日廢止;中華民國95年1月27日公布,廢止理由;立法歷程
01970,電子遊戲場業管理條例,中華民國89年1月14日制定;中華民國89年2月3日公布,異動條文及理由;立法歷程
01970,電子遊戲場業管理條例,中華民國98年1月6日修正;中華民國98年1月21日公布,異動條文及理由;立法歷程
01970,電子遊戲場業管理條例,中華民國98年5月26日修正;中華民國98年6月10日公布,異動條文及理由;立法歷程
01970,電子遊戲場業管理條例,中華民國105年12月9日修正;中華民國105年12月28日公布,異動條文及理由;立法歷程
01977,經濟部智慧財產局組織條例,中華民國87年10月15日制定;中華民國87年11月4日公布,異動條文及理由;立法歷程
01977,經濟部智慧財產局組織條例,中華民國89年1月14日修正;中華民國89年2月2日公布,異動條文及理由;立法歷程
01977,經濟部智慧財產局組織條例,中華民國91年6月20日修正;中華民國91年7月17日公布,異動條文及理由;立法歷程
01977,經濟部智慧財產局組織條例,中華民國100年12月12日修正;中華民國100年12月28日公布,異動條文及理由;立法歷程
01978,經濟部標準檢驗局組織條例,中華民國87年10月1日制定;中華民國87年10月21日公布,異動條文及理由;立法歷程
01979,專利審查官資格條例,中華民國89年1月14日制定;中華民國89年2月2日公布,異動條文及理由;立法歷程
01980,商標審查官資格條例,中華民國89年1月14日制定;中華民國89年2月2日公布,異動條文及理由;立法歷程
01981,石油管理法,中華民國90年9月27日制定;中華民國90年10月11日公布,異動條文及理由;立法歷程
01981,石油管理法,中華民國96年12月21日修正;中華民國97年1月16日公布,異動條文及理由;立法歷程
01981,石油管理法,中華民國98年1月6日修正;中華民國98年1月21日公布,異動條文及理由;立法歷程
01981,石油管理法,中華民國100年1月7日修正;中華民國100年1月26日公布,異動條文及理由;立法歷程
01981,石油管理法,中華民國103年5月20日修正;中華民國103年6月4日公布,異動條文及理由;立法歷程
01984,經濟部標準檢驗局所屬各分局組織通則,中華民國88年1月14日制定;中華民國88年2月3日公布,異動條文及理由;立法歷程
01985,地質法,中華民國99年11月16日制定;中華民國99年12月8日公布,異動條文及理由;立法歷程
01987,電子簽章法,中華民國90年10月31日制定;中華民國90年11月14日公布,異動條文及理由;立法歷程
01988,電子支付機構管理條例,中華民國104年1月16日制定;中華民國104年2月4日公布,異動條文及理由;立法歷程
